reference;name;family;price;category;description;disponibility;image;quantity;selled;sous_category;reste
21650;VIN PETILLANT MUSCADOR ROSE 75CL;21;3 500,00;Boissons;;Oui;VIN PETILLANT MUSCADOR ROSE 75CL.avif;100;0;Vins;100
216501;VIN ROSE ABV PAMPLEMOUSSE OH MY PAMP 75CL;21;2 600,00;Boissons;;Oui;VIN ROSE ABV PAMPLEMOUSSE OH MY PAMP 75CL.avif;100;0;Vins;100
216502;VIN ROSE ABV FRAMBOISE OH MY PAMB 75CL;21;2 500,00;Boissons;;Oui;VIN ROSE ABV FRAMBOISE OH MY PAMB 75CL.avif;100;0;Vins;100
216510;VIN BLANC PORTO ROCHEZ BELLE FRANCE 75CL;21;7 800,00;Boissons;;Oui;VIN BLANC PORTO ROCHEZ BELLE FRANCE 75CL.avif;100;0;Vins;100
216514;VIN ROUGE NUEVO REINO ESPAGNE 75CL;21;3 200,00;Boissons;;Oui;VIN ROUGE NUEVO REINO ESPAGNE 75CL.avif;100;0;Vins;100
21653;VIN MOUSSEUX  BLANC DE BLANCS DEMI SEC FANTASIA 750ML;21;5 600,00;Boissons;;Oui;VIN MOUSSEUX  BLANC DE BLANCS DEMI SEC FANTASIA 750ML.avif;100;0;Vins;100
216541;VIN MONSIEUR DE BOURGOGNE PINOT NOIR 75CL;21;11 000,00;Boissons;;Oui;VIN MONSIEUR DE BOURGOGNE PINOT NOIR 75CL.avif;100;0;Vins;100
2165410;VIN ROUGE DOMAINE SAINTE CECILE SYRAH MELODIE 750ML;21;7 500,00;Boissons;;Oui;VIN ROUGE DOMAINE SAINTE CECILE SYRAH MELODIE 750ML.avif;100;0;Vins;100
216547;VIN ROUGE CHATEAU TRINCAUD 2019 BDX SUP 13.5% 75CL;21;8 000,00;Boissons;;Oui;VIN ROUGE CHATEAU TRINCAUD 2019 BDX SUP 13.5_ 75CL.avif;100;0;Vins;100
21654745;VIN ROUGE CHATEAU MATERRE 2020 BDX SUP 75CL;21;7 500,00;Boissons;;Oui;VIN ROUGE CHATEAU MATERRE 2020 BDX SUP 75CL.avif;100;0;Vins;100
2165480;VIN BLANC MOELLEUX BORDEAUX LES HAUTS TERASSONS 2022 11% 75CL;21;4 500,00;Boissons;;Oui;VIN BLANC MOELLEUX BORDEAUX LES HAUTS TERASSONS 2022 11_ 75CL.avif;100;0;Vins;100
216553;VIN ROUGE CHATEAU TOUR D'AURON 2017 BORDEAUX SUPERIEUR 13.5% 75CL;21;8 000,00;Boissons;;Oui;VIN ROUGE CHATEAU TOUR D'AURON 2017 BORDEAUX SUPERIEUR 13.5_ 75CL.avif;100;0;Vins;100
21657;VIN BLANC MEDIUM SWEET J.P. CHENET 75CL;21;4 500,00;Boissons;;Oui;VIN BLANC MEDIUM SWEET J.P. CHENET 75CL.avif;100;0;Vins;100
216578;VIN MOUSSEUX ROSE DEMI SEC J KIEFFER 750ML;21;2 700,00;Boissons;;Oui;VIN MOUSSEUX ROSE DEMI SEC J KIEFFER 750ML.avif;100;0;Vins;100
21659;VIN BLANC MEDIUM SWEET J.P. CHENET 25CL;21;2 470,00;Boissons;;Oui;VIN BLANC MEDIUM SWEET J.P. CHENET 25CL.avif;100;0;Vins;100
21660;VIN BLANC CALVET SEMILLON-SAUVIGNON BORDEAUX 75CL;21;5 550,00;Boissons;;Oui;VIN BLANC CALVET SEMILLON-SAUVIGNON BORDEAUX 75CL.avif;100;0;Vins;100
216901;VIN ROUGE CRU DE BEAUJOLAIS BROUILLY 75CL;21;9 800,00;Boissons;;Oui;VIN ROUGE CRU DE BEAUJOLAIS BROUILLY 75CL.avif;100;0;Vins;100
21697;CREMENT DE LOIRE LACHETEAU BRUT ROSE 750ML;21;7 800,00;Boissons;;Oui;CREMENT DE LOIRE LACHETEAU BRUT ROSE 750ML.avif;100;0;Vins;100
216978;VIN ROUGE CUVEE DU PATRON 750ML;21;2 300,00;Boissons;;Oui;VIN ROUGE CUVEE DU PATRON 750ML.avif;100;0;Vins;100
21698;CREMENT DE LOIRE LACHETEAU BRUT BLANC 750ML;21;7 800,00;Boissons;;Oui;CREMENT DE LOIRE LACHETEAU BRUT BLANC 750ML.avif;100;0;Vins;100
21701;VIN ROUGE DE BORDEAUX CHATEAU LA GRANDE GELLEYRE0;21;4 550,00;Boissons;;Oui;VIN ROUGE DE BORDEAUX CHATEAU LA GRANDE GELLEYRE0.avif;100;0;Vins;100
217017;VIN BLANC DE BLANCS BRUT BARON D'ARIGNAC 750ML;21;4 500,00;Boissons;;Oui;VIN BLANC DE BLANCS BRUT BARON D'ARIGNAC 750ML.avif;100;0;Vins;100
21713;VIN ROUGE CHATEAU DE GOURDE BORDEAU 2015 75CL;21;4 500,00;Boissons;;Oui;VIN ROUGE CHATEAU DE GOURDE BORDEAU 2015 75CL.avif;100;0;Vins;100
